"agency_name","address","city","email","phone_number","website"
"pluss Oldenburg - Care People (Medizin/Pflege) & Bildung und Soziales","Schloßplatz 23","Oldenburg","oldenburg@care-people.com","0441 3 84 41 00","https://www.pluss.de/kontakt?city=Oldenburg&page=0&division=all&utm_source=advantago&utm_medium=googlemybusiness&utm_campaign=oldenburg_cp_bus"
"pluss Personalmanagement career people GmbH","Friedrichstraße 73","Düsseldorf","duesseldorf@career-people.de","0211 33 67 50 14","https://www.career-people.de/?utm_source=advantago&utm_medium=googlemybusiness&utm_campaign=duesseldorf_career"
"pluss Personalmanagement GmbH","Frankenstraße 7, (Hammerbrook)","Hamburg","holding@pluss.de","040 23 63 00","https://www.pluss.de/stellenboerse/?utm_source=advantago&utm_medium=googlemybusiness&utm_campaign=holding"
"pluss Saarbrücken - Care People (Medizin/Pflege) & Bildung und Soziales","Kleine Rosenstraße 5","Saarbrücken","","0681 88 39 55 30","https://www.pluss.de/kontakt?division=all&city=Saarbrücken&page=0&utm_source=advantago&utm_medium=highlight&utm_campaign=saarbruecken_cp_bus"
"pluss Schwerin - Care People (Medizin/Pflege)","Hauptstraße 104","Herrnburg","m.hermelink@pluss.de","038821 68 83 01","https://www.pluss.de/kontakt/schwerin-care-people?utm_source=advantago&utm_medium=highlight&utm_campaign=schwerin_cp"
"pluss Wilhelmshaven - Care People (Medizin/Pflege)","Marktstraße 92","Wilhelmshaven","wilhelmshaven@care-people.com","04421 98 79 20","https://www.pluss.de/kontakt/wilhelmshaven-care-people/?utm_source=advantago&utm_medium=googlemybusiness&utm_campaign=wilhelmshaven_cp"
"pluss Würzburg - Care People (Medizin/Pflege) & Bildung und Soziales (Außenbüro)","Schweinfurter Straße 11","Würzburg","wuerzburg@care-people.com","0931 30 41 60","https://www.pluss.de/kontakt?city=Würzburg&page=0&division=all&utm_source=advantago&utm_medium=googlemybusiness&utm_campaign=wuerzburg_cp"
"plusswerk Bielefeld - Handwerk","Kreuzstraße 34","Bielefeld","bielefeld@plusswerk.de","0521 9 23 88 10","https://www.plusswerk.de/kontakt?city=Bielefeld&page=0&division=craft&utm_source=advantago&utm_medium=googlemybusiness&utm_campaign=bielefeld_hw"
"plusswerk Braunschweig - Handwerk, Industrie & Office","Heinrich-Büssing-Ring 41e","Braunschweig","braunschweig@plusswerk.de","0531 60 94 33 30","https://www.plusswerk.de/kontakt?city=Braunschweig&page=0&division=all&utm_source=advantago&utm_medium=googlemybusiness&utm_campaign=braunschweig_hwk_ind_off"
"plusswerk Buxtehude / Harburg - Handwerk, Industrie & Office","Bahnhofstraße 46","Buxtehude","buxtehude@plusswerk.de","04161 8 66 90","https://www.plusswerk.de/kontakt?city=Buxtehude&page=0&division=all&utm_source=advantago&utm_medium=googlemybusiness&utm_campaign=buxtehude_hwk_ind"
"plusswerk Düsseldorf - Industrie & Office","Bahnstraße 38, (Stadtmitte)","Düsseldorf","","0800 4 46 66 44",""
"plusswerk Hamburg - Handwerk, Industrie & Office","Amsinckstraße 28, (Hammerbrook)","Hamburg","hamburg@plusswerk.de","040 50 01 73 33","https://www.plusswerk.de/kontakt?city=Hamburg&page=0&division=all&utm_source=advantago&utm_medium=googlemybusiness&utm_campaign=hamburg_hwk_ind_off"
"plusswerk Hamburg - Handwerk, Industrie & Office","Frankenstraße 7","Hamburg","hamburg@plusswerk.de","040 2 38 81 10","https://www.plusswerk.de/kontakt?city=Hamburg&page=0&division=all&utm_source=advantago&utm_medium=googlemybusiness&utm_campaign=hamburg_hwk_ind_off"
"plusswerk Hamm - Handwerk & Industrie","Oststraße 3, (Mitte)","Hamm","","0800 4 46 66 44",""
"plusswerk Hannover - Handwerk, Industrie & Office","Schwarzer Bär 4, (Linden-Mitte)","Hannover","hannover@plusswerk.de","0511 3 53 98 70","https://www.plusswerk.de/kontakt?city=Hannover&page=0&division=all&utm_source=advantago&utm_medium=googlemybusiness&utm_campaign=hannover_hwk_ind_off"
"plusswerk Köln/Bonn - Handwerk & Industrie","Frankfurter Straße 720 726","Köln","koeln@plusswerk.de","02203 6 05 86 10","https://www.plusswerk.de/kontakt?city=Köln&page=0&division=all&utm_source=advantago&utm_medium=googlemybusiness&utm_campaign=koeln_bonn_ind_hwk"
"plusswerk Lübeck - Handwerk, Industrie & Office","Kreuzweg 7, (St. Lorenz Süd)","Lübeck","luebeck@plusswerk.de","0451 70 22 20","https://www.plusswerk.de/kontakt?city=Lübeck&page=0&division=all&utm_source=advantago&utm_medium=googlemybusiness&utm_campaign=luebeck_hwk_ind_off"
"plusswerk Oldenburg - Handwerk, Industrie & Office","Donnerschweer Straße 210, (Donnerschwee)","Oldenburg","oldenburg@plusswerk.de","0441 20 57 12 10","https://www.plusswerk.de/kontakt?city=Oldenburg&page=0&division=all&utm_source=advantago&utm_medium=googlemybusiness&utm_campaign=oldenburg_hwk_ind_off"
"plusswerk Paderborn - Industrie","Detmolder Str. 4, (Kernstadt)","Paderborn","paderborn@plusswerk.de","05251 68 35 00","https://www.plusswerk.de/kontakt?city=Paderborn&page=0&division=all&utm_source=advantago&utm_medium=googlemybusiness&utm_campaign=paderborn_ind"
"PM-Technomix Personalmanagement GmbH","Gewerbegebiet Limbach 6, (Limbach)","Pommersfelden","info@technomix.de","09548 9 81 25 32","http://www.technomix.eu"
"PPS Papenburger Personal Service GmbH","Danziger Str. 21","Papenburg","pps@papenburg-personal.de","04961 80 95 00","http://www.papenburg-personal.de"
"pragmatiV GmbH","Siepenstraße","Mülheim An Der Ruhr","info@pragmativ.net","0178 2 94 19 38","https://pragmativ.net"
"Praxis Talebi","Friedrich-Ebert-Straße 48","Groß-Bieberau","info@praxis-talebi.de","0162 2 74 94 84","http://praxis-talebi.de"
"pro person GmbH","Güterstr. 20, (Elberfeld)","Wuppertal","f.mueller@properson.de","0202 28 39 27 80","http://www.properson.de"
"prognum Automotive GmbH","Löffelstr. 22-24, (Degerloch)","Stuttgart","info@prognum.de","0711 4 00 46 60","http://www.prognum.de"
"ProKontakt GmbH","Kircheninsel 3","Gronau (Westf.)","info@prokontakt.info","02562 6 00 20 60","http://www.prokontakt.info"
"Promedis24 GmbH","Martinistr. 57, (Altstadt)","Bremen","","0421 2 04 88 12","http://www.promedis24.de"
"ProServ Produktionsservice und Personaldienste GmbH","Johannespassage 4","Bühl","","07223 8 00 31 45",""
"ProServ Produktionsservice und Personaldienste GmbH","Michelinstraße 1","Bad Kreuznach","","0671 8 55 19 77",""
"ProServ Produktionsservice und Personaldienstleistungen GmbH","Altenwerder Hauptstraße 17","Hamburg","","040 5 34 59 52 83","https://proserv-dl.de/"
"ProServ Produktionsservice und Personaldienstleistungen GmbH Niederlassung Karlsruhe","Pfannkuchstraße 8","Karlsruhe","","0721 5 97 26 23",""
"pvmed Personalvermittlung GmbH","Wittenberger Str. 5, (Eutritzsch)","Leipzig","info@pvmed.de","0341 2 00 05 71","http://www.pvmed.de"
"R+R Personallösungen GmbH","Gartenstr. 42, (Innenstadt)","Tübingen","info@rundr-personalloesungen.de","0157 58 46 31 25","https://www.rundr-personalloesungen.de/"
"Randstad Aachen","Holzgraben 17","Aachen","scarlet.jeschke@randstad.de","0241 44 59 00","https://www.randstad.de/standorte/randstad-aachen_3632/"
"Randstad Aachen","Theaterstraße 50-52","Aachen","nl-229@randstad.de","0241 44 59 00","https://www.randstad.de/standorte/randstad-aachen_3632/"
"Randstad Aalen - CLOSED","Löwenstraße 10","Aalen","nl-076@randstad.de","07361 9 67 30","https://www.randstad.de/standorte/randstad-aalen_3566/"
"Randstad Ahrensburg","Große Straße 11","Ahrensburg","luebeck174@randstad.de","04102 6 79 90","https://www.randstad.de/standorte/randstad-ahrensburg_3523/"
"Randstad Albstadt","Berliner Straße 24","Albstadt","nl-325@randstad.de","07431 13 49 50","https://www.randstad.de/standorte/randstad-albstadt_3664/"
"Randstad Altenburg","Marktgasse 1","Altenburg","nl-343@randstad.de","03447 8 90 60","https://www.randstad.de/standorte/randstad-altenburg_3673/"
"Randstad Amazon Ramstein-Miesenbach","Robert-Bosch-Str. 16","Ramstein-Miesenbach","ris-amazon.ramstein@randstad.de","0631 31 65 80","http://randstad.de/standorte/randstad-amazon-ramstein-miesenbach_6723/"
"Randstad Amberg","Merianstraße 9","Amberg","nl-amberg@randstad.de","09621 9 08 88 11","https://www.randstad.de/standorte/randstad-amberg_4006/"
"Randstad Annaberg-Buchholz","Klosterstr. 1","Annaberg-Buchholz","nl-826@randstad.de","03733 67 96 00","https://www.randstad.de/standorte/randstad-annaberg-buchholz_3709/"
"Randstad Ansbach","Bahnhofsplatz 2","Ansbach","nl-263@randstad.de","0981 97 19 90","https://www.randstad.de/standorte/randstad-ansbach_3645/"
"Randstad Arnstadt","Ichtershäuser Straße 40","Arnstadt","nl-491@randstad.de","03628 58 17 10","https://www.randstad.de/standorte/randstad-arnstadt_3692/"
"Randstad Arnstadt BorgWarner","August-Broemel-Straße 4","Arnstadt","ris-borgwarner.arnstadt@randstad.de","03628 58 32 18","https://www.randstad.de/standorte/randstad-arnstadt-august-broemel-strasse_3800/"
"Randstad Aschaffenburg","Ludwigstraße 25","Aschaffenburg","nl-393@de.randstad.com","06021 5 80 56 14","https://www.randstad.de/standorte/randstad-aschaffenburg_3681/"
"Randstad Aue","Postplatz 2a","Aue","nl-408@randstad.de","03771 25 07 60","https://www.randstad.de/standorte/randstad-aue_3685/"
"Randstad Augsburg","Werner-Von-Siemens-Straße 6","Augsburg","nl-089@randstad.de","0821 34 55 30","https://www.randstad.de/standorte/randstad-augsburg_3575/"
"Randstad Automotive Neckarsulm","Sülmerstrasse 60","Heilbronn","ris-audi.neckarsulm@randstad.de","07131 9 91 82 11","https://www.randstad.de/standorte/randstad-automotive-neckarsulm_11011/"
"Randstad Backnang","Karl-Ferdinand-Braun-Straße 9","Backnang","ris-sma.backnang@randstad.de","01525 4 50 97 45","https://randstad.de/standorte/randstad-backnang_10741/"
"Randstad Bad Lobenstein","Topfmarkt 1","Bad Lobenstein","nl-770@randstad.de","036651 6 59 50","https://www.randstad.de/standorte/randstad-bad-lobenstein_3701/"
"Randstad Bad Salzungen","Pestalozzistraße 14","Bad Salzungen","badsalzungen342@randstad.de","03695 8 50 00","https://www.randstad.de/standorte/randstad-bad-salzungen_3672/"
"Randstad Bad Saulgau","Zeppelinstr. 2","Bad Saulgau","ris-claas.saulgau@randstad.de","07581 2 03 61 90","https://www.randstad.de/standorte/randstad-bad-saulgau_3919/"
"Randstad Bamberg","Grüner Markt 14","Bamberg","nl-203@randstad.de","0951 29 71 00","https://www.randstad.de/standorte/randstad-bamberg_3622/"
"Randstad Barsinghausen","Lyrecostraße 4","Barsinghausen","ris-lyreco.barsinghausen@randstad.de","05105 5 83 52 98","https://www.randstad.de/standorte/randstad-barsinghausen_3758/"
"Randstad Bautzen","Kornstraße 10","Bautzen","nl-2124@randstad.de","03591 4 89 80","https://www.randstad.de/standorte/randstad-bautzen_3825/"
"Randstad Bensheim","Suzuki-Allee 7","Bensheim","ris-suzuki.bensheim@randstad.de","06251 9 87 80 50","https://www.randstad.de/standorte/randstad-bensheim_3720/"
"Randstad Bergkirchen","Gadastraße 23","Bergkirchen","ris-schrader.muenchen@randstad.de","089 5 45 94 65 15","https://www.randstad.de/standorte/randstad-bergkirchen_3895/"
"Randstad Berlin Adlershof","Dörpfeldstraße 11","Berlin","nl-2118@randstad.de","030 43 97 43 30","https://www.randstad.de/standorte/randstad-berlin-adlershof_8071/"
"Randstad Berlin Amazon Schönefeld-Mittelstraße","Mittelstr. 7","Berlin-Schönefeld","rec-ats.amazon-berlin@randstad.de","030 20 84 78 70","https://www.randstad.de/standorte/randstad-berlin-amazon-schoenefeld-mittelstrasse_6615/"
"Randstad Berlin Lichtenberg","Landsberger Allee 277","Berlin","nl-091@randstad.de","030 9 79 80 50","https://www.randstad.de/standorte/randstad-berlin-lichtenberg_3810/"
"Randstad Berlin Pankow","Lessingstr. 98","Berlin","ris-stadler.berlin@randstad.de","030 9 92 11 59 11","https://www.randstad.de/standorte/randstad-berlin-pankow_5046/"
"Randstad Berlin Spandau","Otternbuchtstraße 35","Berlin","berlin019@randstad.de","030 3 53 70 60","https://www.randstad.de/standorte/randstad-berlin-spandau_3533/"
"Randstad Bernburg","Zepziger Weg 4","Bernburg (Saale)","nl-109@randstad.de","03471 3 01 90","https://www.randstad.de/standorte/randstad-bernburg_3587/"
"Randstad Bielefeld","Paulusstraße 3","Bielefeld","nl-001@randstad.de","0521 29 90 30","https://www.randstad.de/standorte/randstad-bielefeld_3847/"
"Randstad Bitterfeld","Rathausplatz 2","Bitterfeld-Wolfen","nl-013@de.randstad.com","03494 66 97 70","https://www.randstad.de/standorte/randstad-bitterfeld_3528/"
"Randstad Bocholt","Crispinusstraße 12","Bocholt","nl-335@de.randstad.com","02871 29 45 00","https://www.randstad.de/standorte/randstad-bocholt_3669/"
"Randstad Bochum","Wittener Straße 56","Bochum","nl-044@randstad.de","0234 68 79 50","https://www.randstad.de/standorte/randstad-bochum_3551/"
"Randstad Böblingen Automotive Solutions","Otto-Lilienthal-Str. 5","Böblingen","daimler.sindelfingen@randstad.de","07031 7 02 17 11","https://www.randstad.de/standorte/randstad-automotive-boeblingen_5956/"
"Randstad Bonn-Kessenich","Hans-Riegel-Straße 1","Bonn","ris-haribo.bonn@randstad.de","0228 53 75 21","https://www.randstad.de/standorte/randstad-bonn-kessenich_7628/"
"Randstad Braunschweig","Damm 2","Braunschweig","nl-031@randstad.de","0531 24 40 40","https://www.randstad.de/standorte/randstad-braunschweig_3542/"
"Randstad Bremen","Am Wall 137-139","Bremen","nl-028@randstad.de","0421 59 69 93 00","https://www.randstad.de/standorte/randstad-bremen_3540/"
"Randstad Bremervörde","Alte Straße 88","Bremervörde","nl-204@de.randstad.com","04761 7 48 60","https://www.randstad.de/standorte/randstad-bremervoerde_3623/"
"Randstad Bruchsal","Kammerforststraße 17a","Bruchsal","ris-bruchsal@randstad.de","07251 32 65 40","https://www.randstad.de/standorte/randstad-bruchsal_3778/"
"Randstad Brühl","Marie-Curie-Straße 3","Brühl","nl-097@randstad.de","01525 4 50 62 33","https://www.randstad.de/standorte/randstad-bruehl_3636/"
"Randstad Büddenstedt","Alte Dorfstraße 1a","Büddenstedt","ris-po.bueddenstedt@randstad.de","05352 5 38 59 99","https://www.randstad.de/standorte/randstad-bueddenstedt_3883/"
"Randstad Bünde","Brunnenallee 8","Bünde","ris-imperial.buende@randstad.de","05223 6 57 06 16","https://www.randstad.de/standorte/randstad-buende_5501/"
"Randstad Burg","Kapellenstraße 30","Burg","nl-792@de.randstad.com","03921 4 82 65 80","https://www.randstad.de/standorte/randstad-burg_3706/"
"Randstad Burghausen","Marktlerstraße 15b","Burghausen","nl-2245@randstad.de","08677 7 67 90 20","https://www.randstad.de/standorte/randstad-burghausen_3788/"
"Randstad Butzbach","Am Magna Park 6","Butzbach","is-ups.butzbach@randstad.de","06033 9 76 92 11","https://www.randstad.de/standorte/randstad-butzbach_3791/"
"Randstad Buxtehude","Alter Postweg 25","Buxtehude","ris-unilever.buxtehude@randstad.de","04161 9 93 98 11","https://www.randstad.de/standorte/randstad-buxtehude_3889/"
"Randstad Chemnitz","Bahnhofstraße 52","Chemnitz","nl-461@randstad.de","0371 6 90 97 30","https://www.randstad.de/standorte/randstad-chemnitz_3657/"
"Randstad Cityhaus Halle","Marktplatz 18","Halle (Saale)","nl-288@randstad.de","0345 22 57 50","https://www.randstad.de/standorte/randstad-cityhaus-halle_3654/"
"Randstad Cityhaus Hamburg","Alter Steinweg 1-3","Hamburg","nl-319@randstad.de","040 38 03 68 70","https://www.randstad.de/standorte/randstad-hamburg-kaufmaennisch_45966/"
"Randstad Cityhaus München","Landsbergerstraße 187","München","nl-082@randstad.de","089 5 45 94 60","https://www.randstad.de/standorte/randstad-cityhaus-muenchen_3568/"
"Randstad Coburg Brose","Ernst-Faber-Straße 26","Coburg","ris-brose.coburg@randstad.de","09561 7 45 99 10","https://www.randstad.de/standorte/randstad-coburg-ketschendorf_3742/"
"Randstad Cottbus","Burgstraße 10","Cottbus","nl-290@randstad.de","0355 38 02 20","https://www.randstad.de/standorte/randstad-cottbus_3655/"
"Randstad Darmstadt","Elisabethenstraße 11","Darmstadt","nl-061@randstad.de","06151 93 59 60","https://www.randstad.de/standorte/randstad-darmstadt_3558/"
"Randstad Delitzsch","Dübener Straße 14","Delitzsch","nl-0748@randstad.de","034202 89 89 20","https://www.randstad.de/standorte/randstad-delitzsch_44708/"
"Randstad Dessau-Roßlau","Franzstraße 157","Dessau-Roßlau","nl-017@randstad.de","0340 26 04 30","https://www.randstad.de/standorte/randstad-dessau-rosslau_3531/"
"Randstad Dingolfing","Daimlerstraße 8e","Dingolfing","dingolfing914@randstad-automotive.de","08731 5 06 10","https://www.randstad.de/standorte/randstad-automotive-dingolfing_4626/"
"Randstad Döbeln","Zwingerstraße 28","Döbeln","nl-253@randstad.de","03431 69 59 80","https://www.randstad.de/standorte/randstad-doebeln_3874/"
"Randstad Donauwörth","Hindenburgstr. 26a","Donauwörth","donauwoerth@randstad.de","0906 70 64 50","https://www.randstad.de/standorte/randstad-donauwoerth_5089/"
"Randstad Dortmund Ezzestraße","Ezzestraße 8","Dortmund","ris-compleo.dortmund@randstad.de","0231 9 14 41 90","https://randstad.de/standorte/randstad-dortmund-ezzestrasse_42607/"
"Randstad Dresden","Dr.-Külz-Ring 15","Dresden","dresden@randstad.de","0351 86 69 20","https://www.randstad.de/standorte/randstad-dresden_3527/"
"Randstad Düren","Nordstraße 102","Düren","nl-2273@randstad.de","02421 28 56 12","https://randstad.de/standorte/randstad-dueren_10993/"
"Randstad Düsseldorf","Grafenberger Allee 80","Düsseldorf","nl-040@randstad.de","0211 3 02 05 30","https://www.randstad.de/standorte/randstad-duesseldorf_3547/"
"Randstad Düsseldorf-Holthausen","Henkelstr. 67","Düsseldorf","ris-henkel.duesseldorf@randstad.de","0211 1 79 30 60","https://www.randstad.de/standorte/randstad-duesseldorf-holthausen_3773/"
"Randstad Eisenach","Löberstraße 3","Eisenach","eisenach039@randstad.de","03691 7 10 40","https://www.randstad.de/standorte/randstad-eisenach_3546/"
"Randstad Eisenach Adam-Opel-Straße","Adam-Opel-Straße 100","Eisenach","ris-opel.eisenach@randstad.de","03691 2 49 22 70","https://www.randstad.de/standorte/randstad-eisenach-adam-opel-strasse_7332/"
"Randstad Elsdorf Griesenhörn","Griesenhörn 2-4","Elsdorf","ris-blg.elsdorf@randstad.de","04286 7 90 99 15","https://www.randstad.de/standorte/randstad-elsdorf-griesenhoern_3880/"
"Randstad Elsdorf-Molkereistraße","Molkereistr. 6","Elsdorf","ris-heideblume.elsdorf@randstad.de","04286 7 90 99 11","https://www.randstad.de/standorte/randstad-elsdorf-molkereistrasse_3759/"
"Randstad Erlangen CLOSED","Am Weichselgarten 5","Erlangen-Tennenlohe","ris-siemens.erlangen@randstad.de","09131 40 01 50","https://www.randstad.de/standorte/randstad-erlangen_3845/"
