"agency_name","address","city","email","phone_number","website"
"Josef Kunert Bauunternehmung GmbH","Arsterdamm 100b","Bremen","info@kunert-bau.de","0421 87 00 44","http://www.kunert-bau.de"
"KA-Bauunternehmen KG","Gewerbegebiet 11","Bawinkel","info@ka-bau.com","05963 15 24","http://www.ka-bau.com"
"Kenkel GmbH, Willi","Südstr. 13, (Nikolausdorf)","Garrel","info@kenkel-bau.de","04474 15 59","http://www.kenkel-bau.de"
"Köcklar Bauunternehmung GmbH","Bremer Str. 120","Bohmte","info@koecklar.de","05471 90 13 30","http://www.koecklar.de"
"Kowalschek + Lapczyna Bau GmbH","Leipziger Str. 3, (Sudenburg)","Magdeburg","info@kl-bau.de","0391 6 22 48 90","http://www.kl-bau.de"
"Kraft GmbH & Co. KG Baugeschäft","Pfinzstr. 7, (Reichenbach)","Waldbronn","info@kraft-bau.de","07243 53 27 27","http://www.kraft-bau.de"
"Krübau e.K. Bauunternehmung","Burgweg 19, (Laggenbeck)","Ibbenbüren","mail@kruebau.de","05451 8 87 98","https://www.kruebau.de"
"Kunle Baugeschäft Inh. Mathias Reichenbach","Talstr. 127c","Glottertal","info@kunle-baugeschaeft.de","07684 94 75","http://www.kunle-baugeschaeft.de"
"L & S Klinkerbau GmbH","Königsberger Ring 15","Wolfsburg","info@klinkerbau-wolfsburg.de","0171 2 61 62 16","https://www.klinkerbau-wolfsburg.de/"
"LTS Tief- und Straßenbau GmbH","Kossaer Str. 2, (Seehausen)","Leipzig","info@lts-strassenbau.de","0341 52 57 60 20","http://www.lts-strassenbau.de"
"Mersch Michael Bauunternehmen","Kapellenweg 75, (Kaunitz)","Verl","info@mersch-bau-verl.de","05246 74 96","http://mersch-bau-verl.de"
"Meyerbau GmbH","Schützenallee 25a, (Lindau)","Katlenburg-Lindau","info@meyerbau.de","05556 9 93 30","http://www.Meyerbau.de"
"MHEL Massivhaus GmbH","Arthur-Scheibner-Ring 26","Mücheln","info@mhel-massivhaus.de","034632 90 31 30","http://www.mhel-massivhaus.de"
"Milse-Bau GmbH","Stedefreunder Str. 153","Bielefeld","info@milse-bau.de","0521 76 23 02","http://www.milse-bau.de"
"MIRA ELEKTRO-Heizung & Sanitär GmbH, Mijaz Ramdedovic","Heinrich-Heine-Str. 40","Langenhagen","info@mira-elektro.de","0511 6 15 16 97","http://www.mira-elektro.de"
"Mohr Baustoffe GmbH","Peterstaler Str. 205, (Ziegelhausen)","Heidelberg","beton-mohr@t-online.de","0172 7 66 54 50","http://www.mohrbaustoffe.de"
"mw - bau ! bauunternehmen","Hungerkamp 4, (Gliesmarode)","Braunschweig","info@mwbau.de","0531 37 00 80","https://mwbau.de"
"Neue Arbeit inklusiv gGmbH","An den Stegmatten 5, (Mietersheim)","Lahr","info@neuearbeitlahr.de","07821 5 27 72","http://www.neuearbeitlahr.de"
"NG-Bau Norman Galka","Thierstr. 161","Münster","kontakt@ng-bau.de","0251 5 34 87 83","http://www.ng-bau.de"
"Oppermann Bauunternehmen GmbH","Salzdahlumer Str. 122C","Wolfenbüttel","info@oppermann-bau.de","05331 9 72 40","http://www.oppermann-bau.de"
"Peka Pflaster-, Erd-, und Kabelbau GmbH","Dieselstr. 7, (Ortsgebiet)","Ottersweier","info@pekabau.de","07223 91 24 90","http://www.pekabau.de"
"R&W Bauunternehmen GmbH","Münstersteinweg 11","Coesfeld","info@rw-bau-coesfeld.de","02541 8 00 79 78","http://www.rw-bau-coesfeld.de/"
"Raatz Gesellschaft für Hochbau GmbH","Viktoriastr. 3","Heidelberg","info@raatz-bau.de","0171 5 12 28 68","http://www.raatz-bau.de"
"Reck Wohnbau GmbH","Frühlingstr. 3, (Ortsgebiet)","Sinzheim","info@reck-wohnbau.de","07223 8 00 90 35","http://www.reck-wohnbau.de"
"Richard Schönfeld Bauunternehmen","Bruchweg 59, (Knielingen)","Karlsruhe","info@schoenfeldbau.de","0721 5 31 04 95","http://www.schoenfeldbau.de"
"Rode Bau GmbH & Co. Betriebs KG E.","Hauptstr. 49, (Dramfeld)","Rosdorf","info@rodebau.de","05509 6 16","http://www.rodebau.de"
"Rösner Bau GmbH & Co. KG","Am Weddel 6","Altenwalde","info@roesnerbau.de","04723 71 38 48","http://www.roesnerbau.de"
"Roland Kaiser GmbH Bauunternehmung","Talstr. 156, (Feudenheim)","Mannheim","rolandkaisergmbh@t-online.de","0621 79 51 13","http://www.rolandkaisergmbh.de"
"Rudolf Schmidt GmbH & Co. KG","Leyengarten 1","Waldbröl","info@rsb-bau.de","02291 26 14","http://www.rsb-bau.de"
"Runte W. Hoch und Tiefbau GmbH & Co.KG","Wächterstr. 18, (Senne)","Bielefeld","info@runte-bau.de","0521 4 06 87","http://www.runte-bau.de"
"S + K Hausbau GmbH","Ottostr. 12","Garbsen","mail@skhausbau.de","05131 4 68 40","http://www.skhausbau.de"
"Schätzle-Bau GmbH","Eschau 7","Fischerbach","info@schaetzlebau.de","07832 25 79","http://www.schaetzlebau.de"
"Schledde Bau GmbH","Emser Landstr. 30, (Innenstadt)","Gütersloh","info@schledde-bau.de","05241 2 84 23","http://www.schledde-bau.de"
"Schulz Bau","Fontanestr. 36","Schönhausen (Elbe)","schulz-bau@web.de","039323 3 85 36","http://www.schulz-bau.com"
"Schulze & Schulze GmbH","Emanuel-Larisch-Weg 4, (Leipziger Str.)","Magdeburg","schulzundschulze@t-online.de","0391 6 20 98 10","http://www.schulz-schulze.de"
"Schuppe GmbH Hoch- u. Tiefbau","Robert-Bosch-Str. 41","Walldorf","info@schuppe-gmbh.de","06227 81 34 60","http://www.schuppe-gmbh.de"
"Schwabauer Alexander GmbH Maurer- u. Betonbau-Meisterbetrieb","Hansastr. 24, (Hollage)","Wallenhorst","info@schwabauer-bau.de","0541 3 34 79 29","http://www.schwabauer-bau.de"
"Semrau GmbH Bauunternehmung","Bürgermeister-Benecke-Str. 20","Langwedel","info@semrau-bauunternehmung.de","04235 22 92","http://www.semrau-bauunternehmung.de"
"Sewtz Bauunternehmen GmbH","Lindenstr. 7, (Innenstadt)","Osterholz-Scharmbeck","info@sewtz-bau.de","04791 79 77","http://www.sewtz-bau.de"
"Siegfried Neub Bauen & Energie","Im Lehnle 15","Pfalzgrafenweiler","sneub@siegfried-neub.de","07445 85 58 11","http://www.siegfried-neub.de"
"Staymann GmbH Bauunternehmen","Sülldorfer Str. 5b, (Osterweddingen)","Sülzetal","info@staymann.de","039205 2 37 32","https://www.altbausanierung-staymann-magdeburg.de"
"Steckel GmbH","Am Detershof 22","Westerstede","mail@steckel-bau.de","04488 7 61 60","http://www.steckel-bau.de"
"Tell Bau GmbH Bauunternehmen","Gewerbestr. 23","Norden","info@tellbau.de","04931 9 38 40","http://www.tellbau.de"
"Tesch Bauunternehmen GmbH","An den Kolonaten 27, (Petersfehn I)","Bad Zwischenahn","info@tesch-bauunternehmen.de","04486 9 26 50","http://www.tesch-bauunternehmen.de"
"W & K Bau GmbH","Wanhödener Weg 10","Wurster Nordseeküste","info@wk-bau.com","04741 18 08 14","http://www.wk-bau.com"
"Walke + Acker Bauunternehmen GmbH","Sandbachstr. 29A, (Hollage)","Wallenhorst","info@walke-acker.de","05407 8 05 20","http://www.walke-acker.de"
"Wassmann + Söhne GmbH","Wollenweberstr. 14a, (Hülptingsen)","Burgdorf","info@wassmann-bau.de","05136 8 98 50","http://www.wassmann-bau.de"
"Weickum GmbH Bauunternehmen Michael Weickum Diplom-Bauingenieur","Kirchbergstr. 44","Weingarten (Baden)","info@weickum-bau.de","07244 85 69","http://www.weickum-bau.de"
"Wensel Bau GmbH","Mühlenbergstr. 34, (Schwiegershausen)","Osterode am Harz","info@wenselbau.de","05522 20 47","https://www.wensel-bau.de"
"Wider Jörg","Rötenbacher Str. 12","Löffingen","info@widerbau.de","07654 8 08 02 80","http://www.widerbau.de"
"Wilhelm Schweigert GmbH & Co","Alemannenstraße 37a","Maulburg","info@schweigert-bau.de","07622 6 67 22-0","http://www.schweigert-bau.de"
"Winkler Bau GmbH","Zum Fichtenvenn 5, (Eschendorf/Gellendorf)","Rheine","info@winkler-bau.com","05971 98 06 51","http://www.winkler-bau.com"
"Z & Z Putzbetrieb","Suntalstr. 21","Rodenberg","zzputzbetrieb@gmx.de","05723 98 73 70","http://www.zzputzbetrieb.de"
"Baugeschäft Henschel GmbH","Dr.-Salvador-Allende-Str. 8","Zehdenick","info@baugeschaeft-henschel.de","03307 30 20 20","https://www.baugeschaeft-henschel.de/"
"Bauunternehmung Flesch GmbH","Eickhofstr. 21","Schwerte","info@fleschbau.de","02304 4 19 90","http://www.fleschbau.de"
"Bauunternehmung Seyfarth, Jürgen","Adolf-Damaschke-Str. 88","Werder (Havel)","info@seyfarth-bau.de","03327 73 64-0","https://www.seyfarth-bau.de"
"ZTV Bau GmbH","Triftweg 11A","Zehdenick","ztv-bau-gmbh@t-online.de","03307 26 10","http://www.ZTV-Bau-Zehdenick.de"
"Alt- und Neubau Sprenker + Gravius GmbH & Co. KG","Ripshorster Str. 366, (Dellwig)","Essen","sekretariat@sprenker-gravius.de","0201 6 09 06-0","http://www.sprenker-gravius.de"
"Dume Carl Eisenbahn-, Straßen- u. Tiefbau GmbH & Co.","Landstr. 91, (Butendorf)","Gladbeck","kontakt@carl-dume.de","02043 3 75 34-0","https://www.carl-dume.de/"
"Lück Bau GmbH","Schlunkendorfer Str. 1a, (Seddin)","Seddiner See","info@hwkpotsdam.de","033205 26 97 95","http://www.lueckbau.de"
"Siegfried Scholz Hochbau GmbH","Schulstr. 90B","Neuruppin","info@scholz-hochbau.de","03391 50 06 93","http://scholz-hochbau.de/"
"Haase & Pollack Tiefbau GmbH","Zossener Str. 22, (Glienick)","Zossen","info@haase-pollack.de","03377 34 20-0","http://www.haase-pollack.de"
"Baufirma Mario Neumann","Sandweg 7","Rathenow","baufirma-neumann@gmx.de","03385 5 17 88 30","http://www.baufirma-neumann.de"
"Baugeschäft Borchard, Thomas","Lychener Chaussee 8","Fürstenberg/Havel","baugeschaeft@thomasborchard.de","033093 3 70 22","https://www.bau-borchard.de"
"Baugeschäft Krämer GmbH","Griesenbraucker Str. 57B, (Griesenbrauck)","Iserlohn","info@kraemer-baugeschaeft.de","02371 6 03 62","http://www.kraemer-baugeschaeft.de/"
"Bauunternehmen Blume GmbH","Hagener Str. 274","Ennepetal","info@bauunternehmen-blume.de","02333 32 09","https://www.bauunternehmen-blume.de/"
"Gloger, Bodo Bauunternehmen & Schornsteinbau","Potsdamer Str. 31, (Werder (Havel))","Werder (Havel)","info@bodo-gloger.de","03327 73 02 45","http://www.bodo-gloger.de"
"Bauunternehmen Tebarts","Zum Dachsberg 21, (Baerl)","Duisburg","info@sanierung-duisburg.de","02841 8 89 72 05","http://www.sanierung-duisburg.de"
"Freundlieb Bauunternehmung GmbH & Co. KG","Hörder Burgstr. 15, (Hörde)","Dortmund","info@freundlieb.de","0231 43 43-0","http://www.freundlieb.de"
"havel-bau Kagel, Carsten","Am Plötzhorn 24","Werder (Havel)","havel-bau@t-online.de","0173 6 00 93 05","https://www.havel-bau.de"
"Maurermeister Schäl, Thomas","Schulstr. 2A","Groß Marzehns","info@maurermeister-schael.de","033848 6 00 11","https://www.maurermeister-schael.de/"
"Stuckgeschäft Puktropski GmbH Meisterbetrieb","Möllerstr. 47","Gladbeck","stuckgeschaeft-pukropski@arcor.de","02043 4 13 92","http://www.stuckateur-gladbeck.de"
"Josef Klein GmbH & Co. KG","Markstr. 104","Niederkassel","info@josefkleingmbh.de","02208 50 30","http://www.josefkleingmbh.de"
"SCHÄFER Martin Bau GmbH","Freiherr-vom-Stein-Str. 6a, (Unteröwisheim)","Kraichtal","kontakt@baumitschaefer.de","07251 3 48 05 60","http://www.baumitschaefer.de"
"Baufirma Jörg Schrödl Inh. Peter Schrödl","Lindenplatz 25","Muldestausee OT Friedersdorf","joerg-friedersdorf@t-online.de","03493 51 36 93","http://www.baufirma-schroedl.de"
"Baumeister GmbH & Co. KG","Rubensstr. 4, (Berliner Vorstadt)","Potsdam","info@baumeister-potsdam.de","0331 2 81 28 33 00","https://www.baumeister-potsdam.de/"
"CinarBau","Marie-Curie-Str. 2","Seelze","cinarbau@hotmail.de","0511 2 20 83 12","http://www.cinar-bau.de"
"GRAMER-BAU GmbH","Zum Eiserbach 1, (Woltersdorf)","Nuthe-Urstromtal","info@gramer-bau.de","03371 61 51 26","https://www.gramer-bau.de/"
"GWR Bau GmbH","Osterlange 14","Elxleben","info@gwr-bau.de","036201 3 93 90","http://www.gwr-bau.de"
"Matthias Tröpgen Bauunternehmung GmbH","Akazienallee 2, (Roitzsch)","Trossin","info@troepgen.de","034223 6 07 44","http://www.mt-bauunternehmung.de"
"p.b.s. Wohnbau GmbH","Georg-Kohl-Str. 6","Brackenheim","info@pbs-wohnbau.de","07135 98 05-0","http://www.pbs-wohnbau.de"
"Thiemt GmbH","","","info@thiemt-bau.de","05060 90 81 19","http://www.thiemt-bau.de"
"Hailfinger Bau GmbH & Co.KG Hoch- und Tiefbau","Lichtensteinstr. 6, (Undingen)","Sonnenbühl","info@hailfinger-bau.de","07128 23 43","https://hailfinger-bau.de/"
"Hampp Bauunternehmung GmbH | Baufirma | Landkreis Heilbronn","Lauffener Str. 17 -19","Ilsfeld","info@hampp-ilsfeld.de","07062 97 31 50","https://www.hampp-ilsfeld.de/"
"Hermann Rothfuss Bauunternehmung GmbH & Co.","Viehwasen 18A, (Wangen)","Stuttgart","kontakt@hermann-rothfuss.de","0711 24 84 90-3","https://hermann-rothfuss.de"
"Karl Essig GmbH Bauunternehmung","Iptinger Str. 47","Weissach","info@essigbau.de","07044 93 50-0","http://www.essigbau.de"
"Kronewitter Bau GmbH Bauunternehmen","Röntgenweg 5","Nürtingen","info@kronewitter-bau.de","07022 3 21 83","http://www.kronewitter-bau.de"
"Noll Haus & Holz","Henriettenstr. 8","Kirchheim","noll@hausundholz.info","07021 9 31 90 50","https://www.hausundholz.info"
"PV Bau GmbH & Co. KG - Bauunternehmen - Landkreis Heilbronn","Im Überrück 28","Abstatt","info@pvbau.com","07062 97 73 73","https://www.pvbau.com"
"Trend Wohnbau GmbH | schlüsselfertiges Bauen","Vorderwies 33, (Zimmern)","Bisingen","info@trend-wohnbau.com","07471 62 13 01","https://www.trend-wohnbau.com/"
"Alfred Kolb Bauunternehmen GmbH & Co.KG","Raiffeisenstr. 21/1","Heubach","info@kolb-heubach.de","07173 9 27 10-0","http://www.kolb-heubach.de"
"Angermaier Martin Bauunternehmen","Steingassen 2, (Steingassen)","Isen","info@angermaier-bau.de","08083 5 31 10","http://www.angermaier-bau.de"
"Bauer Karl Hoch- u. Tiefbau GmbH","Goethestr. 3","Neckartailfingen","info@bauer-hochtief.com","07127 3 58 49","http://www.bauer-hochtief.com"
"Bauunternehmen Scheck GmbH","Hochriesstr. 16","Prien","info@scheck-bau-prien.de","08051 60 96 90","http://scheck-bau-prien.de"
"Bauunternehmung Heilinglechner","Seestr. 40, (Walchensee)","Walchensee","info@heilinglechner.de","08858 3 10","https://www.heilinglechner.de/"
"Egner Bau","Hundsberg 13","Großrinderfeld","info@egner-bauunternehmen.de","09349 2 81","http://www.egner-bauunternehmen.de"
"F.K. Systembau GmbH","Dottinger Str. 87","Münsingen","info@fk-systembau.de","07381 93 06-0","http://www.fk-systembau.de"
"GUSTAV SCHÜLE Bauunternehmung GmbH & Co.KG","Gottlieb-Daimler-Str. 9","Pleidelsheim","info@gustav-schuele.de","07144 9 98 19-07","http://www.gustav-schuele.de"
"Handelshauser Bauunternehmen & Zimmerei GmbH & Co. KG","Wettersteinstraße 10","Eichenau","info@handelshauser-bau.de","08141 3 79 49 10","https://www.handelshauser-bau.de"
"Hans Mayer Baugeschäft GmbH","Hauptstr. 45","Karlskron","info@hans-mayer-bau.de","08450 82 84","https://www.hans-mayer-bau.de"
"Hartmann Bau e.K.","Fährenweg 28, (Hirschau)","Tübingen","info@baufirma-hartmann.de","07071 79 13 78","http://www.baufirma-hartmann.de"
"Helwig Bau GmbH","Rösnerstr. 24","Bruckmühl","mail@helwig-bau.de","08062 80 41 31","https://helwig-bau.de/"
"Hinner Bauunternehmen GmbH","Nibelungenstr. 12","Dachau","info@hinner-bau.de","08131 3 30 79 22","http://www.hinner-bau.de"
"J. Käsmann Bauunternehmen","Daimlerstr. 29","Oberboihingen","info@jkbo.de","07022 6 14 44","http://www.kaesmann-bauunternehmung.de"
"K&S Schalungsbau GmbH","Wolfratshauser Str. 288","München","info@ks-schalungsbau.de","089 79 70 80","https://www.ks-schalungsbau.de/"
"Kaspar Huber GmbH Baugeschäft","Esterndorf 12, (Esterndorf)","Oberpframmern","info@kaspar-huber.de","08093 30 02 85","https://www.kaspar-huber.de"
"Keimel-Schilling GmbH","Heinrich-Lanz-Str. 26, (Karpfhofen)","Markt Indersdorf","info@keimel-schilling-bau.de","08136 73 88","http://www.keimel-schilling-bau.de"
"Luge Bau GmbH","Moosstr. 4","Eching","info@lugebau.de","08143 9 39 10","http://www.lugebau.de"
"Millauer Martin Bauunternehmen","Kohlstattweg 4, (Derndorf)","Bad Feilnbach","millauer-bau@web.de","08066 88 52 13","http://www.millauer-bau.de"
"Schmid Franz GmbH Bauunternehmung","Zöpfstr. 5","Dorfen","post@schmid-dorfen.de","08081 24 22","http://www.schmid-dorfen.de"
"Storz Hubert Baugeschäft GmbH","Schramberger Str. 31","Hardt","info@storzbau.de","07422 43 98","http://www.storzbau.de"
"Watzlowik Martin Baugeschäft","Förchenbachweg 8","Brannenburg","martin@watzlowik.de","08034 33 88","https://www.watzlowik.com/"
"4werk oHG","Angelner Str. 20","Sörup","info@4werk-bau.de","04635 2 92 88 70","http://www.4werk-bau.de"
"Sommer Bau GmbH","Birkenweg 2","Tornesch","info@sommer-bau.de","04122 56 00 87","http://www.sommer-bau.de"
"Sebastian Koch Bauunternehmung GmbH","Plötzinger Höhenweg 2, (Breitbrunn)","Breitbrunn","info@koch-bauunternehmung.de","08054 3 98","https://www.koch-bauunternehmung.de/"
"Homolka Haus- & Wohnbau GmbH","Pirkinger Str. 19, (Preming)","Tittling","info@homolka-haus-wohnbau.de","08504 7 34 99 60","http://www.homolka-haus-wohnbau.de"
"ihb Product GmbH","An der Pulvermühle 1","Schleusingen","info@ihb-schleusingen.de","036841 22-0","http://www.ihb-schleusingen.de"
"JeFra Bauservice GmbH & Co. KG","Das Steinfeld 15c, (Wandersleben)","Drei Gleichen","info@jefra-bauservice.de","036202 34 37 65","http://www.jefra-bauservice.de"
"KM Bau GmbH","Schmelzerstr. 6, (Schalke-Nord)","Gelsenkirchen","km-bau-gmbh@gmx.de","0209 33 36","http://www.km-bau-gmbh.de"
"TWT","Am Wasserturm 1","Neuhaus am Rennweg","info@twt-bau.de","03679 70 03 30","http://www.twt-bau.de"
"Universal Bau GmbH","Felchtaer Landstr. 1","Mühlhausen","info@universalbau-gmbh.de","03601 48 22-0","http://www.universalbau-gmbh.de"
"URETEK West | Spezialtiefbau","Weseler Str. 110, (Speldorf)","Mülheim","info@uretek.de","0208 37 73 25 20","https://www.uretek.de"
"AK Tiefbau & Rohrleitungsbau GmbH","Dr.-Leber-Str. 4","Graal-Müritz","info@ak-tiefbau.de","038206 1 45 95","http://www.ak-tiefbau.de"
"Baubetrieb Andreas Ulbricht GmbH","Börnungstr. 23, (Teschower Siedlung)","Teterow","info@baubetrieb-ulbricht.de","03996 12 40 06","http://www.baubetrieb-ulbricht.de"
"Baugeschäft Jens Deutschendorf","Haferkamp 8","Malente","info@deutschendorf-bau.de","04523 99 09 89","http://www.deutschendorf-bau.de"
"Bautechnik Schlicht GmbH Dach - Fassade - Bauklemperei - Mauer","Quarzstraße 2, (Fritscheshof)","Neubrandenburg","info@bautechnik-gmbh.de","0395 7 07 78 80","http://www.bautechnik-gmbh.de"
"BERA-HAUS, Bernd Konrad","Gartenweg 26","Großenaspe","info@bera-haus.de","04327 8 56","http://bera-haus.de/"
"d+p dänekamp und partner Beratende Ingenieure VBI","Verbindungsweg 23 D, (Krupunder)","Halstenbek","info@langlitz-immobilien.de","04101 69 92-0","http://www.daenekamp.de"
"Dieter Page Bauunternehmen GmbH","Ringstr. 5","Brunow","info@page-bau.de","038721 2 02 94","http://www.page-bau.de"
"ED. Züblin AG Direktion Nord Bereich Ingenieur- und Hafenbau","Hundsburgallee 10, (Marienehe)","Rostock","info@zueblin.de","0381 6 09 85-0","http://www.zueblin.de"
"Eilert Schulte GmbH & Co. KG","Ole Au 4, (Oldershausen)","Marschacht","buero@schultehaus.de","04133 72 38","http://www.schultehaus.de"
"Koglin Bau GmbH","Adendorfer Weg 2","Bardowick","info@koglin-bau.de","04131 12 82 31","http://www.koglin-bau.de"
"MAACK C.H. GmbH & Co. KG Zimmerer, Maurer, Tischler","Lindenweg 81","Tornesch","info@maack-bau.de","04122 9 54 90","http://www.maack-bau.de"
"MK Bau GmbH Bauunternehmen","Dorfstr. 2a","Woltersdorf","info@mk-bau-gmbh.de","05841 9 79 88 70","http://www.mk-bau-gmbh.de"
"Bauunternehmen Emberger GmbH","Haidling 2, (Haidling)","Grafing","info@emberger-bau.de","08092 90 06","http://www.emberger-bau.de"
"Josef Seidl Bauunternehmen GmbH","Grabenwiese 19, (Ascholding)","Dietramszell","info@seidl-bau.de","08171 9 19 13 10","http://www.seidl-bau.de"
"VAV Bauunternehmen","Großstraße 10","Treuenbrietzen","veverita.info@gmail.com","0177 7 92 73 79","https://www.vav-bauunternehmen.de"
"CHAMP1ONS Management UG (haftungsbeschränkt)","Sauerbruchstr. 15, (Babelsberg Nord)","Potsdam","kontakt@werthbau.de","0331 23 61 70 85","https://www.champ1ons-management.de"
"Fenster King Pasich Fenster King","Feldstr. 2A, (Buschhausen)","Oberhausen","service@fenster-king.de","0179 7 92 56 55","https://www.fenster-king.de"
"Meisterwerke Dortmund - Dirk Goebel","Iggelhorst 19, (Dorstfeld)","Dortmund","info@meisterwerke-dortmund.de","0231 7 97 83 90","http://www.meisterwerke-dortmund.de"
"MiliBau GmbH","Lindenhorster Str. 96a, (Lindenhorst)","Dortmund","info@milibau-dortmund.de","0231 5 32 87 54","https://milibau-dortmund.de/"
"Bauunternehmen Tebinka","Am Mühlenfeld 11","Birkenwerder","info@tebinka-bau.de","03303 5 06 88 50","https://www.tebinka-bau.de"
"WBV Bau GmbH","Zeche Scharnhorst 15, (Scharnhorst)","Dortmund","info@wbv-bau-gmbh.de","0231 13 65 73","http://www.wbv-bau-gmbh.de"
"Oberneder Johann","Vorholz 1, (Vorholz)","Untergriesbach","info@jo-bau.com","08593 93 99 35","http://www.jo-bau.com"
"Astraplan GmbH","Im Teelbruch 128, (Kettwig)","Essen","info@astraplan.de","02054 8 73 54 62","http://www.astraplan.de"
"Bauunternehmen Oliver Rose und Edda Sichelschmidt GbR","Im Hilingschen 47, (Volmarstein)","Wetter (Ruhr)","kontakt@bauen-mit-rose.de","02335 96 36 11","http://www.bauen-mit-rose.de"
