"agency_name","address","city","email","phone_number","website"
"Natursteinwerk Bischofswerda","Am Stadtgut 3","Bischofswerda","","03594 70 58 35","https://www.naturstein-bischofswerda.de"
"Neubert Marcel Bauservice","Am Ullersberg 40, (Wolkenburg-Kaufungen)","Limbach-Oberfrohna","neubert.marcel@t-online.de","0162 4 18 27 98",""
"Özdemir.Bau","Comeniusstr. 45","Braunschweig","","0176 36 18 05 21","https://www.oezdemirbau-bs.info/"
"Rabeneck Jochen","Inselstr. 11","Fürth","","06253 8 60 71 37","http://www.bau-rabeneck.de"
"WETON Massivhaus GmbH Massivhausbau","Elzer Str. 22-24, (Staffel)","Limburg a. d. Lahn","","06431 9 12 20","http://www.weton.de"
"Mohn, W. GmbH Baugeschäft","Carolinenweg 26","Breklum","","04671 94 21 48",""
"Seidler Maurer & Betonbauermeister","Hauptstr. 22","Bestensee","","033763 22 09 46","https://www.maurer-seidler.de/"
"VODIES Massivhaus GmbH & Co. KG","Moltkestr. 14","Rendsburg","","04331 4 38 06 47",""
"Meyer.Bau GmbH & Co. KG","Egerstr. 34","Arzberg","info@meyer-baut.de","09233 77 18-0",""
"T.K. Bauperformance GmbH","Schloßstr. 21, (Tegel)","Berlin","info@tk-bauperformance.de","030 92 28 43 82",""
"Bauelemente-Studio-Meyer GmbH","Schützeberger Str. 92","Wolfhagen","","05692 99 50 20","https://bauelemente-studio-meyer.de"
"Dennis Schütt Bauunternehmen","Woldweg 6B, (Wehnen)","Bad Zwischenahn","","0441 38 44 30 10","http://dennis-schuett-bau.de"
"Estrich-Serra GmbH Schlüsselfertigbau","Neuwieder Str. 4, (Ziegelstein)","Nürnberg","estrich.serra@t-online.de","0911 9 55 58 55",""
"H. Tümüklü Service","Petrikirchweg 4","Minden","","01578 8 84 56 39","https://tuemueklue-service.jimdofree.com/"
"Hirzle Bauunternehmen GmbH","Zum Birkle 14, (Birkendorf)","Ühlingen-Birkendorf","","07743 93 33 20","http://www.hirzle-bau.com"
"Josef Scheibel GmbH & Co. KG","Augsburger Str. 8","Füssen","","08362 5 07 60",""
"Kiener Massivhaus GmbH & Co KG","Hagenauer Str. 39, (Ponholz)","Maxhütte-Haidhof","info@kiener-massivhaus.de","09471 60 65 79-0",""
"Lano Massivhaus GmbH","Pfarrstr. 97","Neuwied","","02631 9 85 05",""
"Lano Massivhaus GmbH","Pfarrstr. 97","Neuwied","","",""
"Lück + Wahlen Baugesellschaft GmbH & Co. KG","Glashüttenstr. 4","Düren","","02421 2 09 96-0","http://www.lueck-wahlen.de"
"Mauerwerk-Hausbau GmbH","Bürgermeister-Brecht-Ring 37A","Ilsede","","05174 8 00 98 86","http://mauerwerk-hausbau.de"
"Maurermeister Seidler","Hauptstraße 22","Bestensee","","033763 22 09 46","https://www.maurer-seidler.de/"
"Müller Reinhold Baugeschäft","Illemad 6, (Illemad)","Buttenwiesen","","08274 2 70",""
"Optimum Sanierungs + Bau GmbH","Waldstr. 4","Sandhausen","","06224 9 27 18 64","http://www.optimum-sb.de"
"Reichhaus GmbH Bauunternehmen","Boschstr. 14","Neustadt am Rübenberge","","05032 17 99","http://www.reich-bau.de"
"Roman Hartgeschwend Haustechnik Iconia Haustechnik","Stöckachstr. 53, (Ost)","Stuttgart","","0173 7 00 92 96","http://www.iconia-haustechnik.de"
"RT Architektur","Roggenring 5","Hamberge","","0451 61 11 84 81","https://rtarchitektur.com/uebersicht"
"Schoch Bau","Eschenweg 3","Scheeßel","","0160 8 52 48 80","https://www.schoch-bau.de"
"SIGaT GmbH","Bundesallee 28, (Wilmersdorf)","Berlin","","030 89 54 15 00","http://www.sigat.de"
"Sonka Bau","Poelzig Str. 36","Bremen","","0174 1 93 63 95","https://sonka-bau.de"
"Weber Möbelwerkstatt Inh. Holger Weber e. K.","Buerscher Weg 2, (Wulften)","Bissendorf","","05402 98 22 00","http://www.weber-kuechen.de"
"WK HolzBauMontagen","Jockweg 20","Lübbecke","","05741 2 34 57 30","https://www.wk-holzbaumontagen.de"
"Z Zogjani GmbH Bauunternehmen Bauunternehmen","Nikolaus-Otto-Str. 16, (Maichingen)","Sindelfingen","","07031 76 43 21",""
"Andres-Bau","Akazienstr. 4","Altlandsberg","","0175 5 21 49 05","http://www.andres-bau.de/"
"DT Hohenzollern","Hohenzollernring 57, (Ottensen)","Hamburg","","0172 1 55 50 08",""
"KART Bauunternehmen GmbH & Co. KG","Ernst-Abbe-Str. 22a","Ratekau","","04504 7 14 26 46",""
"Team Massivhaus GmbH Bauträger","Hollerstr. 128","Büdelsdorf","","04331 3 31 10-0",""
"Alma Construction GP GmbH","Torstr. 177, (Mitte)","Berlin","info@alma-construction.de","030 24 63 99 16",""
"allkauf haus - Musterhaus Bielefeld","Eckendorfer Str. 88","Bielefeld","","0521 9 67 60 90 29","http://www.allkauf-ausbauhaus.de/musterhaeuser/musterhaus-bielefeld/"
"BAU-FIN SR","Geschwister-Scholl-Str. 17","Wolmirstedt","","039201 69 51 70","http://www.check-fin.de"
"BauStark Bau & Wohn Consult GmbH","Beilsteiner Str. 16, (Auenstein)","Ilsfeld","","07062 9 14 98 78","http://www.baustark-gmbh.de"
"Blitz Bau Bavaria GmbH","Gerberau 13, (Allach)","München","","0176 63 82 10 17","https://blitz-bau-bavaria.de/"
"Christian Gabele Baudienstleistung","Oberdorfstraße 11","Meßkirch","","07578 93 29 24","https://www.christian-gabele.com/"
"CUBEique³ - Oliver Althaus","Tempelseestraße 42","Offenbach am Main","","0172 6 80 28 08","https://www.cubeique.de/"
"danhoBAU GmbH","Bahnhofstr. 17, (Beckedorf)","Schwanewede","","0421 6 25 08 00",""
"EC Exclusiv GmbH","Hauptstr. 14","Landstuhl","","06371 4 92 02 28","http://www.ec-exclusiv.com"
"Felten Bau Inh. Alexander Felten","Am Kronen 12","Wetter","","02335 9 67 85 55","https://www.feltenbau.de"
"G & S Wohnbau GmbH","Felix-Wankel-Str. 29, (Roitzheim)","Euskirchen","","02251 12 76 64","http://www.g-s-wohnbau.de"
"Göttler Bau GmbH","Lehenwiesenweg 88","Weißenburg i.Bay.","info@goettler-bau.de","09141 86 70-0",""
"Klopfer Erhard","Leinäckerstr. 13, (Großheppach)","Weinstadt","","07151 61 02 79",""
"Kost und Marschner GmbH","Untere Hauptstr. 86B","Mühlau","","03722 59 97 84","https://www.kost-marschner.de"
"MaEX e.K. Bauunternehmen / Fliesenfachbetrieb","Weidbruchsweg 4, (Gerderath)","Erkelenz","","02432 89 02 08","https://www.maex-bau.de"
"Maler & Sanierungsfirma Profimaler Brandt Verwaltungs GmbH","Bahrenfelder Chaussee 80","Hamburg","","040 55 63 32 61","https://profimaler-hamburg.de/"
"Massa GmbH","Petersgartenweg 6","Frankenthal (Pfalz)","","06233 2 72 50","http://www.massa-bauteam.de"
"MBR Mazurkiewicz Bauen und Renovieren","Jungbuschstr. 25, (Jungbusch)","Mannheim","","0621 3 26 54 56","https://mbr-ma.de"
"Mittelstädt Baugeschäft GmbH","Hauptstraße 61","Himmelpforten","","04144 2 17 70","https://www.mittelstaedt-haus.de"
"Naßmacher Bauunternehmung GmbH","Siemensstraße 11, (Ramsdorf)","Velen","","02863 7 61 41 00","https://www.nassmacher-bau.de/"
"pro Massivhaus GmbH","Salzgrafenstr. 3, (Altstadt)","Halle (Saale)","","01522 7 90 27 04","http://www.pro-massiv-haus.de"
"Reinigungsjolly Petrocca Borina","Katharinenstr. 3","Fellbach","","0711 18 08 95 18",""
"Roefe Jürgen Bauunternehmung","Goethestr. 43, (Beggendorf)","Baesweiler","","02401 3 99 01 07","https://www.bauunternehmung-roefe.de"
"SPuBa Immobilien UG","Industriering Ost 66","Kempen","","02152 9 80 96 34","https://spuba-immobilien.de"
"Td Sanierungs GmbH","Ispelsstr. 30, (Dießem/Lehmheide)","Krefeld","info@tdsanierung.de","02151 4 49 33 84",""
"Town Country HIS GmbH","Kirschbergstr. 50, (Möckern)","Leipzig","","0341 9 10 59 78","https://hauswunsch24.de"
"weisenburger bau GmbH","Ludwig-Erhard-Allee 21","Karlsruhe","","0721 61 93 50","https://www.weisenburger.de/"
"EBH Haus GmbH","Chausseestr. 67, (Senzig)","Königs Wusterhausen","","03375 9 02 48-0","http://ebh-haus.com"
"Baubetrieb Richter GmbH","Bahnhofstr. 80","Dahlen","","034361 5 21 37","http://www.baubetrieb-richter.de"
"Exakt24 Bauausführungen GmbH","Rhinstr. 48A, (Marzahn)","Berlin","","030 47 05 63 26","https://www.bau-exakt24.com"
"KB Wohnbau GmbH","Im Möhriger Feld 1","Öhringen","","07941 9 19 40","https://www.kb-wohnbau.de"
"Schuckhardt Massivhaus","Usinger Str. 52, (Eschbach)","Usingen","","06081 6 88 80","http://www.schuckhardt.de"
"Spielberger Bau GmbH Kanal- und Tiefbau","Untermagerbein 2, (Untermagerbein)","Mönchsdeggingen","","09088 2 67",""
"Baugeschäft Frank Gruber","Mühlenstr. 24, (Elstorf)","Neu Wulmstorf","","04168 91 98 88",""
"Baugeschäft R. Grzebiela GmbH","Robert-Bosch-Str. 2","Hagenow","","03883 62 46-0",""
"Hanseatisches Baukontor GmbH","Kurze Mühren 2-4, (Altstadt)","Hamburg","","040 2 38 30 70 55",""
"Maurischat Kay Bauunternehmung","Felmer Str. 18","Osdorf","","04346 60 20 89",""
"Renovierung Hamburg Thomasz Zielinski","Zeidlerstr. 14, (Wilhelmsburg)","Hamburg","","0177 5 20 80 92",""
"Scholz Privatbau GbR","Jahnkeweg 40, (Bramfeld)","Hamburg","","0157 78 78 87 25",""
"Shiman-Immobilien Bau GmbH","Neuer Wall 18, (Neustadt)","Hamburg","","040 30 92 35 16",""
"Urtel Maik Bauunternehmen","Herbert-Jensch-Str. 17a","Frankfurt (Oder)","","0335 8 69 90 70","https://maik-urtel.de/"
"Wiescholek, Inh. Jens Wiescholek Bau- und Möbeltischlerei","Klingelhoern 2","Oetzen","","05805 3 79",""
"Dunzer Bau GmbH Bauunternehmen","Speinsharter Str. 6","Eschenbach i.d.OPf.","dunzer-bau@t-online.de","09645 3 46",""
"Josef Reger Bau GmbH","Am Forst 2","Vohenstrauß","info@reger-bau.de","09651 9 24 99-0",""
"Schäfer Igor Baugeschäft","Anzengruberstr. 5, (Gailoh)","Amberg","info@schaefer-am.de","09621 49 89 13",""
"Schardt Bau GmbH","Adalbert-Stifter-Str. 9","Kitzingen","schardt-kitzingen@t-online.de","09321 91 70-0",""
"Andreas Berlik Bauunternehmen","Schulenburger Landstr. 154B, (Hainholz)","Hannover","","0152 29 52 51 19",""
"Antaria-Bau GmbH Bauunternehmen","Hans-Böckler-Allee 38","Aachen","","0176 42 79 10 02","https://www.antaria-bau.de/"
"Aram - Bau","An der Mauer 1A","Warburg","","05641 7 84 91 42","http://www.aram-bau.de"
"Arning Bauunternehmung GmbH","Sellen 38, (Burgsteinfurt)","Steinfurt","","02551 93 88-0","http://www.arning-bau.de"
"Artmeier Bau GmbH","Oberindlinger Str. 5, (Indling)","Pocking","","08531 1 25 68",""
"AS Hausrenovierungen GmbH","Ringstr. 180, (Ebnat)","Aalen","","07367 20 41",""
"ATG Abdichtungstechnik und Geräteverleih GmbH","Hauptstr. 39","Thalheim/Erzgeb","sn@atg-mauertrockenlegung.de","03721 26 70 85",""
"Avant Bau GmbH","Osterhaldeweg 11, (Rexingen)","Horb am Neckar","","07451 5 52 94 76","http://www.avantbau.de"
"Ball & Böhm GmbH Bauunternehmen","Siemensstr. 46","Alzenau","info@ballundboehm.de","06023 95 53 37",""
"Bau-u-Objektservice Fischer","Friedrich-Fubel-Str. 9, (Silberhöhe)","Halle","","0157 71 49 73 45",""
"Baubetrieb Thomas Schmidt","Raasdorfer Höhe 1, (Mohlsdorf)","Mohlsdorf-Teichwolframsdorf","","03661 4 53 98 83",""
"Baugesellschaft Bernd Krüger GmbH","Ohmstr. 17, (Jerxen-Orbke)","Detmold","","05231 8 84 89",""
"Bauservice Schmidt","Kleine Rammtorstr. 7","Lutherstadt Eisleben","","03475 70 67 11",""
"Bautrocknung Hameln Tacke Bauservice","Bergbadweg 4, (Unsen)","Hameln","","05151 2 55 36","https://www.bautrocknung-hameln.de"
"Bauunternehmen Bernd Seibert GmbH Bauunternehmen","Dorfstr. 26, (Cleverns-Sandel)","Jever","","04461 7 10 04","http://www.bauunternehmen-seibert.de"
"Bauunternehmen Dalipov","","Geroldsgrün","dalipov@gmx.de","09267 91 32 13",""
"Bauunternehmen Paul Nasartschuck","Wachtelstr. 34, (Miesenbach)","Ramstein-Miesenbach","","0178 7 84 90 09",""
"Bauunternehmen Poser","Lützenerstr. 40","Hohenmölsen","","0176 36 93 56 84","https://bauunternehmen-poser.business.site"
"Bayer Baunternehmung GmbH & Co. KG, Otto","Talstr. 111, (Wäldenbronn)","Esslingen am Neckar","","0711 37 31 81",""
"Bayer Bauunternehmung GmbH & Co. KG Baustoffe","Talstr. 111, (Wäldenbronn)","Esslingen am Neckar","","",""
"Beer-Bau GmbH","Kirchdamm 2 A, (Westerfeld)","Hemmingen","","0511 42 88 71","https://www.beer-bau-gmbh.de"
"Beer Bau GmbH Hoch-, Tief- und Stahlbetonbau","Kirchdamm 2A, (Westerfeld)","Hemmingen","","0511 42 88 71","http://www.beer-bau-gmbh.de"
"Binder Bau GmbH","Hofener Weg 7, (Aldingen)","Remseck am Neckar","","07146 28 41 69",""
"Böck Bauunternehmen GmbH","Ingolstädter Str. 36","Gaimersheim","","08458 33 01 43",""
"BRS Baudienstleistungen","Ringstr. 21","Ranstadt","","06041 9 62 55 76","http://www.brs-baudienstleistungen.de"
"Burkart Bau GmbH","(Horn)","Gaienhofen","","07735 93 03-0",""
"Claus Heiko","Rotdornstr. 14, (Pleißa)","Limbach-Oberfrohna","info@bauclaus.de","03722 59 29 64",""
"Clemens Glandorf Baugeschäft","Ravensbrink 22, (Schölerberg)","Osnabrück","","0541 5 12 41","https://clemens-glandorf.de"
"Cosan-Bau Generalunternehmer","Zehnthofstr. 24, (Gültstein)","Herrenberg","","07032 92 16 17",""
"Danhaus Deutschland GmbH","Stuhrsallee 33","Flensburg","","0461 9 50 50","http://danhaus.de"
"Der Sanitärter Inh. MALTE PEITZSCH e. K.","Hedenholz 16, (Hassee)","Kiel","","0431 68 08 01","http://www.dersanitaerter.com"
"Düsterwald Michael Bauunternehmen","Zum Rosenheim 1A","Flöha","info@bau-duesterwald.de","03726 78 88 37",""
"Ernst Baumann Bauflaschnerei Sanitärinstallationen","Judengasse 19","Baiersdorf","","09133 23 14","http://www.mon.de/mfr/Baumann.141908"
"Erste Baustein GmbH & Co. KG","Westerbachstr. 234-240, (Sossenheim)","Frankfurt am Main","","0173 2 61 93 33","https://www.zuwitsch.com"
"Firma Szerhij Kiriljuk","Leipziger Str. 105, (Böhlitz-Ehrenberg)","Leipzig","","0152 57 85 30 17",""
"Fischer-Bau GmbH","Lübecker Str. 14, (Rethen)","Laatzen","","05102 91 90-0","http://www.fischerbau.de"
"Flato-Bau Bauunternehmen","Richard-Wagner-Ring 39","Ehringshausen","","06443 8 33 95 28","http://www.flato-bau.de"
"Frankenfeld Hoch- Tief- und Stahlbeton Baumaterial Inh. H. Haake","Linderter Weg 1, (Lüdersen)","Springe","","05045 4 98","http://www.frankenfeld-bauunternehmen.de"
"G. Schomaker GmbH Bauunternehmen - Altbausanierung","Werkering 4, (Innenstadt)","Bielefeld","","0521 3 45 88","http://www.schomaker-altbausanierung.de/"
"Gebaj Matija Fliesen-, Platten- u. Mosaiklegermeister","Endstr. 2b, (Verlautenheide)","Aachen","","0175 7 33 80 08","http://www.matijagebaj.de/"
"Georg Geiger GmbH & Co. KG Bauunternehmen","Nenninger Str. 12, (Schnittlingen)","Böhmenkirch","","","http://www.geiger-bauunternehmen.de"
"Georg Geiger GmbH & Co. KG Bauunternehmen","Nenninger Str. 12, (Schnittlingen)","Böhmenkirch","","07332 52 69",""
"Georg Schenk GmbH & Co. KG","Siegelsdorfer Straße 55","Fürth","","0911 37 27 50","http://www.gs-schenk.de"
"Gläsmann Jörg Bauunternehmen","Wallücker Weg 3","Bad Oeynhausen","","0176 94 00 70 60","https://www.firmenimort.de/Jörg Gläsmann Maurermeister"
"Golestani Baudienstleistungen","Zum Eiskeller 3, (Schwanheim)","Frankfurt am Main","","0176 31 45 65 89","https://baudienstleistungengolestani.com/"
"Gustav Kehne Kanal- u. Rohrreinigung","Heidenoldendorfer Str. 104, (Heidenoldendorf)","Detmold","","05231 6 88 24","http://www.kehne-bauunternehmen.de"
"GWM Baugrundbüro","Franz-Mehring-Str. 3, (Siedlung)","Dessau-Roßlau","","0340 65 01 90 39","http://www.gwm-baugrund.de"
"Haase Bauunternehmen GmbH","Bergeder Weg 3a","Möhnesee","","02924 14 32","http://haase-hochbau.de"
"Hilgert Berthold","Im Kannengießer 17","Ingelheim am Rhein","","",""
"HS Bau und Baumaterialien Vertriebs GmbH Bauunternehmen","Vogelsangstr. 44, (Lomersheim)","Mühlacker","","07041 87 07-0","http://www.hsbau-muehlacker.de"
"Hubert Geiss Bauunternehmung GmbH","Waldweg 8, (Geisenried)","Marktoberdorf","","08342 71 68",""
"I-BAU GmbH Inh. Ilmi Shajkovci","Lessingstr. 59, (Innenstadt)","Wolfsburg","","05361 1 81 68 85","https://ilmi-bau.de"
"J. Schröder GmbH Bauunternehmung","Folkertswehrstr. 2, (Wybelsum)","Emden Stadt","","04921 62 63",""
"Johann Buse GmbH Bauunternehmen","Hannoversche Str. 102, (Hemelingen)","Bremen","","0421 45 34 34","http://www.kuefog.de"
"Karl Sikler & Sohn GmbH & Co. KG Meisterbetrieb für Baudienstleistungen","Martin-Luther-Str. 4, (Bad Cannstatt)","Stuttgart","","0711 95 46 76-0",""
"Katzmarzik Marius Bauunternehmen","Bornweg 11","Lohra","","06426 96 61 09","http://www.bauunternehmungmk.de"
"Keller Jörg","Lochwitzer Str. 1, (Heiligenthal)","Gerbstedt","","034783 2 72 27","https://www.csheime.de/standorte/telgte/antonius-wohnpark"
"Kilibau Meisterbetrieb","Gunninger Str. 12, (Seitingen)","Seitingen-Oberflacht","","0172 2 54 73 56","https://kilibau.de/"
"Kindler Erdarbeiten GmbH","Waldheimer Str. 14, (Heufeld)","Bruckmühl","","08061 51 95",""
"Knue GmbH Bauunternehmung","Diekstr. 19, (Laxten)","Lingen (Ems)","","0591 9 77 28 00","http://www.knue.de"
"Kölnberger Bau GmbH","Am Krusenhof 78, (Lembeck)","Dorsten","","02369 2 09 30 34","https://www.koelnberger-bau.de/"
"Komplett-Bau Lange & Ludewig GmbH & Co.KG","Schellingstr. 8, (Untermhaus)","Gera","","0365 88 16 43","http://www.komplettbau-gera.de"
"Kraskovic Paul GmbH Bauunternehmen","Am Elzdamm 57","Emmendingen","","07641 85 38","http://www.kraskovic.de"
"KSK-Bauunternehmen GmbH","Ooser Bahnhofstr. 2, (Oos)","Baden-Baden","","07221 8 03 63 70",""
"KuligBau","Hirtenweg 14, (Vahrenwald)","Hannover","","0152 15 10 92 21",""
"Lasner Bau GmbH","Backhausfeld 6, (Rethmar)","Sehnde","","0178 4 59 34 64","https://bau-lasner.de"
"Lass/Leyendecker","Damaschkeweg 8","Marburg","","0179 2 69 24 05","http://leyendeckerlass.wixsite.com/lassleyendecker"
"Leitner GmbH & Co. Bauunternehmung KG","Hans-Urmiller-Ring 35","Wolfratshausen","","08171 2 15 05","http://www.leitnerbau.de"
"Linnebacher Bau GmbH Bauunternehmung","Im Altseiterstal 200, (Innenstadt)","Neunkirchen","","06821 9 81 80","http://www.linnebacher.de"
"Linnebacher Bau GmbH Bauunternehmung","Im Altseiterstal 200, (Innenstadt)","Neunkirchen","","",""
"Lüer GmbH Baugeschäft","Anna-Vandenhoeck-Ring 21A, (Grone)","Göttingen","","0551 7 29 05","http://www.lueer-bau.de"
"M&C Bautec","Dorfstr. 91","Rodewald","","0157 57 96 99 56","https://www.blauarbeit.de/p/dachdecker/rodewald/christian_stutzke/1666907.htm"
"MainLifter Treppenlifte","An der Dorfeiche 1, (Bölhorst)","Minden","","06021 8 66 52 23","http://www.mainlifter.de"
"Marszalek Profi Bau","Ludwig-Prandtl-Str. 4, (Rauns)","Waltenhofen","","0178 8 83 41 55",""
"MeisterBau - solides Handwerk GmbH","Hanauer Str. 1","Langenselbold","","06184 9 37 69 97","https://www.meisterbau.info"
"Meisterhaus Guterl Bauunternehmen","Hans-Gross-Str. 11, (Bubach)","Eppelborn","","06881 92 30 26","http://www.meisterhaus-guterl.de"
"Merage GmbH & Co. KG","Hauptstr. 85, (Immigrath)","Langenfeld (Rheinland)","info@merage.de","02173 1 63 09 24",""
"MKB Baudienstleistungen Inh. Michael Bothe","Kirschallee 5, (Tornau)","Halle (Saale)","","0345 4 44 78 83","http://www.mkb-bothe.de"
"Nackas Manfred Bauunternehmen","Illinger Str. 175","Heusweiler","","06806 1 22 36",""
"Nackas Manfred Bauunternehmen","Illinger Str. 175","Heusweiler","","06806 53 73",""
"Neubauer Ewald Bausanierung GmbH & Co.KG","August-Bebel-Str. 10, (Falkenhain)","Lossatal","","034262 6 10 64",""
"Nord-Bau GmbH","Gnesener Str. 7, (Lehe)","Bremerhaven","","0176 28 42 86 78","http://www.nord-bau.eu"
"Peschel Uwe","Hermann-Löns-Str. 16 A","Heidenau","info@bauunternehmen-peschel.de","03529 52 91 57",""
"Ploschke Reinhard Hoch- und Tiefbau","Staatsstr. 50, (Lauter)","Lauter-Bernsbach","info@ploschke-bau.de","03771 25 65 71","http://www.ploschke-bau.de"
"POLYGONVATRO GmbH","Im Stöck 4, (Ettlingenweier)","Ettlingen","","07243 52 96 50","https://www.polygongroup.com/de-DE/"
"Postler-Bau GmbH","Hauptstr. 1","Lauter","info@postler-bau.de","09544 94 20-0",""
"Pröhl André Baufirma","Dorfstr. 5A, (Kaufungen)","Limbach-Oberfrohna","andreproehl@freenet.de","","https://www.bau-mit-proehl.de"
"Pröhl Andre Bauunternehmen","Dorfstr. 5A, (Kaufungen)","Limbach-Oberfrohna","andreproehl@freenet.de","037609 5 88 10","https://www.bau-mit-proehl.de"
"Rehhahn-Bau Bauunternehmen","Zur Elbe 13, (Wartenburg)","Kemberg","","034927 2 05 02","http://www.rehhahn-bau.de"
"Rettenmeier Hubert GmbH Baugeschäft","Hauptstr. 33, (Donaumünster)","Tapfheim","","09070 2 89",""
"Ritzmann Bau","Haderholzstr. 21, (Seligenthal)","Floh-Seligenthal","","0172 9 09 78 48",""
"RITZMANN-BAU","Haderholzstr. 21, (Seligenthal)","Floh-Seligenthal","","03683 60 79 79",""
"Rösl Bauunternehmen GmbH","Lohackerstr. 19, (Großprüfening-Dechbetten-Königswiesen)","Regensburg","info@roesl.de","0941 3 07 61-0",""
"Schröder Seeko Baugeschäft","Folkertswehrstr. 2, (Wybelsum)","Emden Stadt","","04921 62 63","http://www.jschroeder-gmbh.de"
"Schwegmann Bautenschutz","Hofkamp 225","Münster","","0251 28 73 02 40","http://www.abdichtungszentrum.de"
"Shaakir Gyunay","Lutherstr. 64 A","Weißwasser/O.L.","bau-shaakir@gmx.de","0151 40 04 11 73",""
"Sitar Bau GmbH","Bayernstr. 33, (Godshorn)","Langenhagen","","0511 45 08 19 75","http://www.sitarbau.de"
"Stallmann Bauunternehmen","Hauptstr. 27","Ippenschied","","06756 8 26","http://www.stallmann-bauunternehmen.de"
"Stark Innenausbau","Gottesweg 62, (Zollstock)","Köln","","0221 56 06 53 59","http://innenausbauerkoeln.de"
"Stefan Frielingsdorf Heizung und Sanitär","Herkenrather Str. 5, (Sand)","Bergisch Gladbach","","02202 3 26 37","http://www.frielingsdorf-shk.de"
"Steffens Bauservice","Römerring 34","Linnich","","0170 1 90 25 89",""
